2006-11-05,5.98463,5.98463,5.12288,5.50604,620208
2006-11-12,5.50604,5.88896,4.93155,5.33838,1370843
2006-11-19,5.31471,5.55388,5.09921,5.36254,564867
2006-11-26,5.38621,5.55388,5.17072,5.33838,439917
2006-12-03,5.33838,5.55388,5.26687,5.41037,273854
2006-12-10,5.33838,5.41037,5.21879,5.24271,165477
2006-12-17,5.24271,5.38621,4.69213,5.0033,222952
2006-12-24,5.0033,5.02721,4.26114,4.30897,589909
2006-12-31,4.30897,4.50079,4.30897,4.33313,89452
2007-01-07,4.50079,4.54863,4.30897,4.38097,76480
2007-01-14,4.30897,4.30897,4.18939,4.2133,94493
2007-01-21,4.18939,5.05137,3.94997,4.81196,678917
2007-01-28,4.81196,5.0033,4.59646,4.81196,235656
2007-02-04,4.69213,4.90763,4.54863,4.7878,118259
2007-02-11,4.69213,4.7878,4.50079,4.59646,88401
2007-02-18,4.50079,4.6443,4.09372,4.2853,137161
2007-02-25,4.30897,4.45272,4.18939,4.40488,184202
2007-03-04,4.40488,4.4288,3.94997,3.94997,278129
2007-03-11,3.99805,4.09372,3.80622,4.06956,94170
2007-03-18,4.06956,4.54863,3.87822,4.45272,375664
2007-03-25,4.50079,4.62014,4.26114,4.52447,400918
2007-04-01,4.59646,4.59646,4.30897,4.40488,174769
2007-04-08,4.4288,5.64979,4.40488,5.19488,1275169
2007-04-15,5.29054,5.29054,4.90763,4.95546,241030
2007-04-22,5.07505,5.14704,4.47663,4.76388,221460
2007-04-29,4.6443,4.76388,4.2853,4.33313,273592
2007-05-06,4.3568,4.54863,4.30897,4.45272,37872
2007-05-13,4.47663,4.66821,3.97389,4.16547,233736
2007-05-20,4.16547,4.2853,3.99805,4.16547,66774
2007-05-27,4.16547,4.40488,4.09372,4.30897,328168
2007-06-03,4.73997,4.73997,4.4288,4.5723,420821
2007-06-10,4.69213,5.79329,4.66821,5.76937,1353241
2007-06-17,5.84112,7.22978,5.81721,6.70287,2819751
2007-06-24,6.70287,7.61294,6.51153,7.46895,1149120
2007-07-01,7.66077,7.80427,5.81721,6.55937,1469583
2007-07-08,6.84686,9.2166,6.7507,8.83368,2386341
2007-07-15,3.79992,4.61997,3.22005,4.41006,5574098
2007-07-22,5.00002,6.49994,4.64994,5.30004,5894968
2007-07-29,4.94996,5.48997,4.30006,4.68001,1002297
2007-08-05,4.59998,5.14998,4.30006,4.39997,802186
2007-08-12,4.39997,4.41995,3.54995,3.60999,578695
2007-08-19,3.59001,3.77994,2.79993,3.39998,509707
2007-08-26,3.64995,4.30006,3.64995,4.15,875183
2007-09-02,4.16998,4.39997,3.79992,4.01003,373739
2007-09-09,3.94998,4.11003,3.54995,3.90003,256262
2007-09-16,3.64995,4.09005,3.64995,3.88993,171237
2007-09-23,3.81001,4.00004,3.70001,3.75995,254408
2007-09-30,3.77005,3.77005,3.49999,3.54995,161116
2007-10-07,3.6,5.44002,3.36002,4.26999,3304683
2007-10-14,4.24002,5.24999,4.09994,4.68001,1361425
2007-10-21,4.58,4.75005,4.20994,4.37999,459673
2007-10-28,4.36,4.75994,4.22003,4.32004,551936
2007-11-04,4.39997,4.89002,4.22003,4.79001,482932
2007-11-11,4.86005,5.24,3.91002,3.91002,943336
2007-11-18,3.98994,4.16998,3.45993,3.70001,325009
2007-11-25,3.79992,3.79992,2.45006,3.13992,408224
2007-12-02,3.39998,3.45004,2.99995,3.15001,453629
2007-12-09,3.1599,3.27,2.99995,3.11994,377081
2007-12-16,3.15001,3.6,3.06,3.20996,796304
2007-12-23,3.20007,3.38999,2.99995,3.06,651419
2007-12-30,3.1599,3.1599,2.84999,2.95,230428
2008-01-06,2.95999,3.18009,2.94001,2.99995,98782
2008-01-13,2.99995,3.28999,2.95,2.99995,264519
2008-01-20,3.03002,3.05001,2.54996,2.88006,171484
2008-01-27,2.72001,2.79993,2.45994,2.62,230121
2008-02-03,2.60002,2.8401,2.51,2.69004,196143
2008-02-10,2.73999,2.79004,2.56006,2.63998,384692
2008-02-17,2.61001,2.79004,2.58004,2.62,209293
2008-02-24,2.64997,2.94001,2.45994,2.52009,597159
2008-03-02,2.60002,2.73999,2.20009,2.36004,1034368
2008-03-09,2.30998,2.37003,1.90006,1.96,307807
